train/cls_loss,train/dice_loss,train/total_loss,train/mAP@50,train/mAP@50-95,valid/cls_loss,valid/dice_loss,valid/total_loss,valid/mAP@50,valid/mAP@50-95
0.07371591031551361,0.03167925402522087,0.1053951159119606,0.954099178314209,0.9427577257156372,0.06840165704488754,0.02937527932226658,0.09777695685625076,0.958309531211853,0.9480723142623901
0.07341611385345459,0.03136667236685753,0.10478278994560242,0.9544199109077454,0.9429035186767578,0.0666852742433548,0.028747722506523132,0.09543298184871674,0.9595992565155029,0.9492195844650269
0.07244917005300522,0.030673008412122726,0.10312218219041824,0.9553415179252625,0.9445854425430298,0.068097785115242,0.029144519940018654,0.0972423180937767,0.9586691856384277,0.9480865597724915
0.07415569573640823,0.031215207651257515,0.10537094622850418,0.9542688131332397,0.9432015419006348,0.0672602653503418,0.02895682118833065,0.09621714055538177,0.9589722752571106,0.9483922719955444
0.07095593214035034,0.030146166682243347,0.10110205411911011,0.9561840891838074,0.9449763894081116,0.0650278776884079,0.028200093656778336,0.09322800487279892,0.9600690007209778,0.9484519362449646
0.07000009715557098,0.02987521141767502,0.09987526386976242,0.9564157724380493,0.9460495114326477,0.06670145690441132,0.028323212638497353,0.09502468258142471,0.9593139886856079,0.9498916268348694
0.06934677064418793,0.02945571392774582,0.09880246967077255,0.9570351243019104,0.9465952515602112,0.06715906411409378,0.028402702882885933,0.09556178748607635,0.9590843319892883,0.9496913552284241
0.06861953437328339,0.02931050956249237,0.09793006628751755,0.9573207497596741,0.9464864730834961,0.06643161177635193,0.027825502678751945,0.09425710886716843,0.9595082998275757,0.9493148326873779
0.06849191337823868,0.02903125248849392,0.09752315282821655,0.9574800729751587,0.9474859833717346,0.06625879555940628,0.027962079271674156,0.0942208468914032,0.9596465826034546,0.950293779373169
0.06800179928541183,0.02874777279794216,0.09674959629774094,0.9577340483665466,0.9478498101234436,0.06513265520334244,0.02726295404136181,0.09239557385444641,0.960303783416748,0.9509217143058777
0.0686236321926117,0.028961557894945145,0.09758520871400833,0.9573653936386108,0.9475721716880798,0.0644083097577095,0.027665933594107628,0.09207429736852646,0.9607277512550354,0.9511961936950684
0.06692405045032501,0.028618788346648216,0.09554281830787659,0.9581024050712585,0.947872519493103,0.06520164012908936,0.02745462954044342,0.09265626221895218,0.9598883986473083,0.9508898258209229
0.06775695830583572,0.02861880511045456,0.09637577831745148,0.9579620957374573,0.9481591582298279,0.06373845785856247,0.02685135044157505,0.09058979153633118,0.961273729801178,0.9537143111228943
0.0671926885843277,0.02827395685017109,0.09546665847301483,0.9583460092544556,0.9484351277351379,0.0633244439959526,0.026354845613241196,0.08967933803796768,0.9620247483253479,0.9537049531936646
0.06727652251720428,0.028142230585217476,0.09541874378919601,0.958541750907898,0.9488310217857361,0.062053997069597244,0.026706654578447342,0.08876065909862518,0.961784839630127,0.951045572757721
0.066402368247509,0.028159288689494133,0.09456168860197067,0.9587211012840271,0.9489589333534241,0.06309883296489716,0.02686111256480217,0.08995995670557022,0.9612390995025635,0.9519925713539124
0.06701639294624329,0.02842429094016552,0.09544067829847336,0.9580481648445129,0.9484477043151855,0.06265497207641602,0.026743175461888313,0.08939814567565918,0.9616826772689819,0.9514546394348145
0.066295325756073,0.02794359251856804,0.09423886984586716,0.9588218927383423,0.9492231011390686,0.06195816770195961,0.026370281353592873,0.08832849562168121,0.9621873497962952,0.9528784155845642
0.06501806527376175,0.027525857090950012,0.09254391491413116,0.9594848155975342,0.9496739506721497,0.062273282557725906,0.0260646753013134,0.08833792060613632,0.9623171091079712,0.9536578059196472
0.06456582248210907,0.027371075004339218,0.09193690121173859,0.9596235156059265,0.9502187371253967,0.06390698254108429,0.02642141468822956,0.0903283953666687,0.9612038135528564,0.9520816206932068
0.06532642245292664,0.02754238434135914,0.09286880493164062,0.9594866037368774,0.9498485922813416,0.06395039707422256,0.026423556730151176,0.09037396311759949,0.9613156914710999,0.9531394243240356
0.06418869644403458,0.027107127010822296,0.09129583090543747,0.9599724411964417,0.9509931802749634,0.062240421772003174,0.02593490295112133,0.08817531168460846,0.962208092212677,0.9539633989334106
0.06331562995910645,0.02704213745892048,0.09035779535770416,0.9603932499885559,0.9507507085800171,0.06362837553024292,0.02611379325389862,0.08974219858646393,0.9618183970451355,0.952494740486145
0.06478967517614365,0.0272873155772686,0.09207698702812195,0.9594855308532715,0.9501986503601074,0.06335148960351944,0.02631324902176857,0.08966472744941711,0.9614323973655701,0.9511135816574097
0.0646185427904129,0.02704954333603382,0.09166806936264038,0.9598937034606934,0.9510135650634766,0.0628155991435051,0.026402384042739868,0.08921798318624496,0.9614039063453674,0.9516386985778809
0.06395849585533142,0.026790676638484,0.09074916690587997,0.9605350494384766,0.9511590003967285,0.06252461671829224,0.025877349078655243,0.08840198069810867,0.9623746871948242,0.9546123743057251
0.06504442542791367,0.027235401794314384,0.0922798216342926,0.9595652222633362,0.9505600929260254,0.061796050518751144,0.026021812111139297,0.08781787753105164,0.9623531103134155,0.9535940289497375
0.06406853348016739,0.026956133544445038,0.09102465957403183,0.9601331949234009,0.9511055946350098,0.0628449097275734,0.02584814466536045,0.0886930301785469,0.9621906876564026,0.9548232555389404
0.06394253671169281,0.026946915313601494,0.09088946878910065,0.9601470828056335,0.950966477394104,0.06182160973548889,0.025561127811670303,0.08738274872303009,0.9627916812896729,0.9537546038627625
0.06340105831623077,0.026852885261178017,0.09025393426418304,0.9603351950645447,0.9510915279388428,0.06180022656917572,0.025222113355994225,0.0870223268866539,0.9631304740905762,0.9549379348754883
0.06172942742705345,0.026337098330259323,0.08806654065847397,0.9612328410148621,0.9520352482795715,0.06273338198661804,0.02576199546456337,0.08849538117647171,0.9617223143577576,0.9517929553985596
0.06349356472492218,0.026715323328971863,0.09020887315273285,0.9604541063308716,0.9515685439109802,0.06100032478570938,0.025401124730706215,0.0864015445113182,0.9625962972640991,0.9534317255020142
0.061678897589445114,0.02605942264199257,0.08773836493492126,0.9615532159805298,0.9527555108070374,0.062439367175102234,0.02523353137075901,0.08767291903495789,0.9626951217651367,0.9551816582679749
0.0625995472073555,0.026451755315065384,0.08905129879713058,0.9609861969947815,0.9522318840026855,0.0611313134431839,0.025043437257409096,0.08617476373910904,0.9631096124649048,0.9555661678314209
0.06314034014940262,0.02644650638103485,0.08958684653043747,0.9608395099639893,0.9515303373336792,0.06189647689461708,0.025513332337141037,0.08740980923175812,0.9622522592544556,0.9537565112113953
0.06318092346191406,0.026386266574263573,0.0895671471953392,0.9608825445175171,0.9520766735076904,0.060648996382951736,0.025065947324037552,0.0857149213552475,0.963039755821228,0.9535734057426453
0.061754126101732254,0.026070090010762215,0.08782424032688141,0.9614003300666809,0.9524791836738586,0.061459824442863464,0.024694664403796196,0.08615446835756302,0.9633075594902039,0.9557713866233826
0.061244867742061615,0.025955725461244583,0.08720061182975769,0.9615880846977234,0.9531137943267822,0.06114494055509567,0.025272103026509285,0.08641709387302399,0.9630482792854309,0.9540643095970154
0.05990356206893921,0.02559819445014,0.0855017900466919,0.9622809886932373,0.9531381726264954,0.061098888516426086,0.025055967271327972,0.08615484088659286,0.9629822969436646,0.9545108079910278
0.06140873208642006,0.02583424746990204,0.08724302798509598,0.9616618156433105,0.9532654285430908,0.061019569635391235,0.025027284398674965,0.08604683727025986,0.9629644751548767,0.9546371698379517
0.061060257256031036,0.025955351069569588,0.08701563626527786,0.9615551829338074,0.9528290033340454,0.061018429696559906,0.02524068020284176,0.08625916391611099,0.9624475836753845,0.9527660608291626
0.06182950735092163,0.02592739649116993,0.08775689452886581,0.9615268707275391,0.952853262424469,0.060222335159778595,0.024844113737344742,0.0850665420293808,0.9634811878204346,0.955348789691925
0.059832435101270676,0.025434618815779686,0.0852670669555664,0.9623395800590515,0.9537571668624878,0.06154226139187813,0.024875210598111153,0.08641749620437622,0.962764322757721,0.9552560448646545
0.06230342388153076,0.02607078291475773,0.08837424218654633,0.9611828327178955,0.9523761868476868,0.060625478625297546,0.025121478363871574,0.08574697375297546,0.9628949165344238,0.9534956216812134
0.06118173897266388,0.02568279765546322,0.08686457574367523,0.9620046615600586,0.9532672166824341,0.0624331496655941,0.025261463597416878,0.08769457042217255,0.9626074433326721,0.9554279446601868
0.06082594394683838,0.0257449671626091,0.08657092601060867,0.9616774320602417,0.9531096816062927,0.06002425402402878,0.02491266280412674,0.08493690192699432,0.9632397890090942,0.9541471004486084
0.0599823035299778,0.025392776355147362,0.08537507057189941,0.9623843431472778,0.9538300037384033,0.06079002097249031,0.02472754754126072,0.0855175331234932,0.963584303855896,0.957150399684906
0.05987725779414177,0.025359658524394035,0.08523696660995483,0.9624183177947998,0.9538720846176147,0.06151186302304268,0.025013083592057228,0.08652492612600327,0.9628316760063171,0.9551867246627808
0.06204712390899658,0.026062065735459328,0.08810922503471375,0.9611022472381592,0.9525565505027771,0.05986601859331131,0.02496664598584175,0.08483263105154037,0.9635317921638489,0.9547205567359924
0.05870307236909866,0.02490132488310337,0.08360439538955688,0.9633300304412842,0.954640805721283,0.06217116117477417,0.025111308321356773,0.0872824639081955,0.9621238708496094,0.9530012607574463
0.06044657528400421,0.025295300409197807,0.08574191480875015,0.9623783826828003,0.9540347456932068,0.060809176415205,0.02485073357820511,0.0856599435210228,0.9629756212234497,0.9553206562995911
0.05873481184244156,0.02492138184607029,0.08365622907876968,0.9631175398826599,0.9546897411346436,0.06185654550790787,0.02494547888636589,0.08680205792188644,0.9625066518783569,0.9543969631195068
0.05869777500629425,0.024808848276734352,0.08350664377212524,0.9632593393325806,0.9548777937889099,0.0602860227227211,0.024527421221137047,0.08481348305940628,0.9633750915527344,0.9545388221740723
0.05929109454154968,0.02490357495844364,0.08419468998908997,0.962984561920166,0.9547755122184753,0.059849560260772705,0.02465343475341797,0.08450299501419067,0.9636765122413635,0.9555972218513489
0.05817895755171776,0.024762921035289764,0.08294187486171722,0.9632341861724854,0.9548599123954773,0.06063447520136833,0.024691427126526833,0.08532587438821793,0.962806761264801,0.9553420543670654
0.0589979887008667,0.024909429252147675,0.08390744775533676,0.9631781578063965,0.9547786712646484,0.06029727682471275,0.024145744740962982,0.08444304764270782,0.9637387990951538,0.9564734101295471
0.06017202138900757,0.025196539238095284,0.0853685811161995,0.9623866081237793,0.9541147351264954,0.06009642407298088,0.02445072866976261,0.08454717695713043,0.9633945822715759,0.9559110403060913
0.06093811243772507,0.02551492489874363,0.08645303547382355,0.9619837999343872,0.9534024000167847,0.06051075831055641,0.0249240193516016,0.08543480187654495,0.9629192352294922,0.9543395042419434
0.06045036390423775,0.025388704612851143,0.08583910763263702,0.9622787237167358,0.9537621140480042,0.059838537126779556,0.02483978681266308,0.08467832207679749,0.9631632566452026,0.9543820023536682
0.06020921841263771,0.025339895859360695,0.08554913848638535,0.9623584151268005,0.9540374279022217,0.059422723948955536,0.024379365146160126,0.08380210399627686,0.963587760925293,0.9542199373245239
0.0597505196928978,0.02509804628789425,0.08484860509634018,0.9626209735870361,0.9542797803878784,0.059635359793901443,0.024190783500671387,0.08382616937160492,0.9640969038009644,0.9566972255706787
0.06026848033070564,0.025269726291298866,0.08553822338581085,0.9623026847839355,0.9538307785987854,0.060858819633722305,0.02499372512102127,0.08585251867771149,0.9622247219085693,0.9530412554740906
0.05983796715736389,0.025188706815242767,0.08502669632434845,0.9625571966171265,0.9543711543083191,0.059708356857299805,0.02438846044242382,0.08409684896469116,0.9637089371681213,0.9569501876831055
0.05944972112774849,0.025066891685128212,0.08451664447784424,0.9627358317375183,0.9544097781181335,0.0609588697552681,0.0246066153049469,0.08556551486253738,0.9631019234657288,0.956626296043396
0.058732204139232635,0.02497508004307747,0.0837073028087616,0.9630317091941833,0.9545721411705017,0.05968501791357994,0.024241400882601738,0.08392643183469772,0.9636951088905334,0.9559289216995239
0.05999595299363136,0.02527977153658867,0.08527574688196182,0.9623000621795654,0.954215943813324,0.059611912816762924,0.02425302565097809,0.08386498689651489,0.9636326432228088,0.956332266330719
0.06098027527332306,0.02560942806303501,0.08658971637487411,0.9618368148803711,0.9532678127288818,0.058927785605192184,0.02448105812072754,0.0834088996052742,0.9634342789649963,0.9554588794708252
0.05854647234082222,0.024838320910930634,0.08338481932878494,0.9632759690284729,0.9549106955528259,0.05859275534749031,0.024056706577539444,0.08264946192502975,0.9642056226730347,0.9555109739303589
0.05946372076869011,0.025035658851265907,0.08449941128492355,0.9627357721328735,0.9545408487319946,0.05831585451960564,0.02404911257326603,0.08236497640609741,0.9642430543899536,0.9568972587585449
0.05767092853784561,0.024472994729876518,0.08214392513036728,0.9636838436126709,0.9554576277732849,0.06038684770464897,0.024395940825343132,0.08478281646966934,0.9632394909858704,0.9569038152694702
0.058356571942567825,0.024603109806776047,0.08295974135398865,0.9634010791778564,0.9551948308944702,0.0589246042072773,0.02429967373609543,0.08322423696517944,0.963860034942627,0.956879198551178
0.057287149131298065,0.02445911057293415,0.08174628764390945,0.9638327956199646,0.9555059671401978,0.05849236249923706,0.023947767913341522,0.08244014531373978,0.9643311500549316,0.9566618800163269
0.05825687572360039,0.024579579010605812,0.08283650130033493,0.9633328914642334,0.9552881121635437,0.0596909299492836,0.02438322827219963,0.08407415449619293,0.9633845090866089,0.9546107053756714
0.05844667926430702,0.024713508784770966,0.08316022902727127,0.9633338451385498,0.9550498723983765,0.06083120033144951,0.024034632369875908,0.08486583083868027,0.9633004069328308,0.9558662176132202
0.058651842176914215,0.024812404066324234,0.08346427232027054,0.9630526900291443,0.9548860788345337,0.05984445661306381,0.02399146929383278,0.08383592963218689,0.963648796081543,0.9572282433509827
0.05976336449384689,0.024909164756536484,0.08467256277799606,0.9626970887184143,0.954668402671814,0.05862773209810257,0.024257540702819824,0.0828852653503418,0.9638667702674866,0.9560920596122742
0.05978852137923241,0.025038445368409157,0.0848269835114479,0.9627992510795593,0.9546076655387878,0.05995544046163559,0.02455001324415207,0.08450546860694885,0.9631879925727844,0.9555948972702026
0.05871155485510826,0.02484898269176483,0.08356054872274399,0.9629062414169312,0.9547101855278015,0.059202298521995544,0.02413296140730381,0.0833352655172348,0.9637050032615662,0.9560098648071289
0.05839969217777252,0.0245929304510355,0.08299264311790466,0.9634348750114441,0.9552541971206665,0.061019331216812134,0.02428077906370163,0.08530013263225555,0.963005542755127,0.9560942649841309
0.0572124682366848,0.02435121312737465,0.08156371116638184,0.9639531373977661,0.9557304978370667,0.05853535234928131,0.024151796475052834,0.08268718421459198,0.9640262722969055,0.955040454864502
0.05724993348121643,0.024062419310212135,0.08131237328052521,0.9642117619514465,0.956147313117981,0.058699384331703186,0.02391495555639267,0.08261433988809586,0.9642267823219299,0.9577008485794067
0.05875431373715401,0.024688059464097023,0.08344239741563797,0.9631953239440918,0.9550793170928955,0.05945460870862007,0.024263443425297737,0.08371809124946594,0.9634139537811279,0.9555338025093079
0.05908144637942314,0.024788375943899155,0.08386985212564468,0.9630540609359741,0.9548854827880859,0.057575542479753494,0.0239424929022789,0.08151805400848389,0.9644061923027039,0.9566057920455933
0.057837627828121185,0.024493684992194176,0.08233132213354111,0.9635433554649353,0.9556093811988831,0.057883959263563156,0.023901408538222313,0.08178538084030151,0.9641523361206055,0.956130862236023
0.058520909398794174,0.024741724133491516,0.08326268941164017,0.9632067680358887,0.954958975315094,0.059860505163669586,0.02417006343603134,0.08403052389621735,0.9631649851799011,0.9558007717132568
0.0573401153087616,0.024550843983888626,0.08189095556735992,0.9636659026145935,0.9553629755973816,0.05826505273580551,0.024051686748862267,0.08231671154499054,0.9637733101844788,0.9558649659156799
0.05572272464632988,0.023882295936346054,0.07960502058267593,0.9647353887557983,0.9566775560379028,0.057736437767744064,0.02360115945339203,0.08133766055107117,0.9645717144012451,0.9575110077857971
0.058273330330848694,0.024470573291182518,0.08274390548467636,0.9634512662887573,0.9554515480995178,0.05798991769552231,0.023620793595910072,0.08161074668169022,0.964477002620697,0.9568907618522644
0.0590018555521965,0.02456025220453739,0.08356213569641113,0.9633548855781555,0.9552037715911865,0.05903469771146774,0.023737028241157532,0.08277174830436707,0.96412593126297,0.9579397439956665
0.056695714592933655,0.024168243631720543,0.08086396753787994,0.9640478491783142,0.9560537934303284,0.05820351466536522,0.023693948984146118,0.08189748227596283,0.9645487666130066,0.957331657409668
0.058442648500204086,0.024846410378813744,0.08328907191753387,0.9628981947898865,0.9548728466033936,0.0581679567694664,0.023946689441800117,0.08211468905210495,0.9642482399940491,0.9559933543205261
0.0586317740380764,0.02466650865972042,0.08329828828573227,0.9631569385528564,0.9551899433135986,0.0581657737493515,0.02413855493068695,0.08230435103178024,0.9638119339942932,0.9557162523269653
0.05710167810320854,0.024237792938947678,0.08133947104215622,0.9639086723327637,0.9557535648345947,0.05811329558491707,0.023625200614333153,0.08173850923776627,0.9647201895713806,0.9582151174545288
0.05698917433619499,0.024126043543219566,0.0811152309179306,0.9640948176383972,0.9563995599746704,0.06003919243812561,0.02419387176632881,0.08423308283090591,0.9631174206733704,0.9558475017547607
0.05622740834951401,0.023770030587911606,0.0799974575638771,0.9646023511886597,0.956672191619873,0.05905570462346077,0.023593146353960037,0.0826488733291626,0.9645876884460449,0.9597536325454712
0.05750981718301773,0.024198709055781364,0.08170851320028305,0.9638369083404541,0.9557961821556091,0.05791134014725685,0.023909568786621094,0.08182086050510406,0.9641278386116028,0.9559939503669739
0.05729566514492035,0.024176636710762978,0.08147230744361877,0.9641085863113403,0.956084132194519,0.0575435645878315,0.023957939818501472,0.08150149881839752,0.9643351435661316,0.955761194229126
0.05539138615131378,0.023644736036658287,0.07903612405061722,0.9649756550788879,0.9570769667625427,0.05816061794757843,0.024313561618328094,0.08247417211532593,0.9633998274803162,0.9551703929901123
0.057830359786748886,0.02436080388724804,0.08219122141599655,0.9634799361228943,0.9555639624595642,0.05810292437672615,0.023958731442689896,0.08206167072057724,0.9640123844146729,0.9564450979232788
0.056362684816122055,0.02392655983567238,0.08028923720121384,0.9642887115478516,0.9563841819763184,0.0572185255587101,0.023587282747030258,0.08080587536096573,0.9644911289215088,0.9572821259498596
0.056917693465948105,0.02417628839612007,0.08109401911497116,0.9640216827392578,0.9560095071792603,0.059541504830121994,0.02420455403625965,0.0837460458278656,0.9632609486579895,0.9561881422996521
0.057039085775613785,0.024129575118422508,0.08116865903139114,0.9639997482299805,0.9559953212738037,0.0583505742251873,0.023938577622175217,0.08228912949562073,0.9639268517494202,0.9577243328094482
0.057396769523620605,0.024045029655098915,0.08144182711839676,0.9641684889793396,0.956412136554718,0.05815068632364273,0.024060426279902458,0.08221118152141571,0.9634377360343933,0.9552782773971558
0.056669529527425766,0.023972734808921814,0.08064229786396027,0.9642820358276367,0.9564377069473267,0.05702834948897362,0.023220181465148926,0.08024851977825165,0.9650474786758423,0.9579470753669739
0.05738449469208717,0.024130526930093765,0.08151506632566452,0.9639940857887268,0.9558005332946777,0.058335356414318085,0.023944813758134842,0.08228018134832382,0.9638570547103882,0.9561392068862915
0.05611579865217209,0.024152716621756554,0.08026853203773499,0.964347243309021,0.9562608599662781,0.05856088548898697,0.023888597264885902,0.08244945108890533,0.9637315273284912,0.957339882850647
0.05723358690738678,0.024161186069250107,0.08139478415250778,0.9640730619430542,0.9561499357223511,0.05837279185652733,0.023834332823753357,0.08220713585615158,0.9639222025871277,0.9576505422592163
0.055750444531440735,0.02365846373140812,0.07940896600484848,0.9648236036300659,0.9570193290710449,0.05750497058033943,0.023475660011172295,0.0809805765748024,0.9644793272018433,0.9579440355300903
0.05675915628671646,0.0240317452698946,0.08079089224338531,0.9641420841217041,0.956267237663269,0.059076663106679916,0.02427837997674942,0.08335508406162262,0.9632407426834106,0.9546966552734375
0.05660694092512131,0.024099508300423622,0.08070649206638336,0.9640343189239502,0.956146776676178,0.05960181728005409,0.023505425080657005,0.08310721814632416,0.9637284874916077,0.9573613405227661
0.055806465446949005,0.023668672889471054,0.07947516441345215,0.9648139476776123,0.9571917057037354,0.05868430808186531,0.02408723160624504,0.08277152478694916,0.9632835388183594,0.956021249294281
0.05598008632659912,0.023766331374645233,0.07974643260240555,0.9645897150039673,0.9565418362617493,0.05922994762659073,0.023666435852646828,0.08289636671543121,0.9639235734939575,0.9580284357070923
0.05693928524851799,0.023958994075655937,0.08089829236268997,0.9641677737236023,0.9564536213874817,0.05797233060002327,0.023839816451072693,0.08181212097406387,0.9640889167785645,0.9573496580123901
0.05610305443406105,0.02385583147406578,0.07995888590812683,0.9645071029663086,0.9566982984542847,0.05796760693192482,0.023638173937797546,0.08160578459501266,0.9640212655067444,0.9566312432289124
0.05663321539759636,0.024009743705391884,0.08064298331737518,0.9641233682632446,0.956275224685669,0.05795732140541077,0.023714499548077583,0.08167184889316559,0.9638803601264954,0.956391453742981
0.054980501532554626,0.02350081317126751,0.07848133146762848,0.9651356935501099,0.9572519063949585,0.05751680210232735,0.023818299174308777,0.08133507519960403,0.9641559720039368,0.9568703174591064
0.055953413248062134,0.023650169372558594,0.07960361987352371,0.9647802710533142,0.9571922421455383,0.056800663471221924,0.02331496775150299,0.08011564612388611,0.9649336338043213,0.9572299122810364
0.055037327110767365,0.023498674854636192,0.0785360187292099,0.965117335319519,0.9572865962982178,0.05884230509400368,0.023531194776296616,0.08237344026565552,0.9638964533805847,0.9583101272583008
0.05512912943959236,0.02335677295923233,0.0784858986735344,0.9650152921676636,0.9572954773902893,0.05892272666096687,0.023482684046030045,0.08240541815757751,0.9640612602233887,0.9570853114128113
0.05582552030682564,0.023553714156150818,0.07937922328710556,0.964917004108429,0.9571585059165955,0.05886680260300636,0.023614371195435524,0.08248119801282883,0.964034914970398,0.9571041464805603
0.055900316685438156,0.023581795394420624,0.07948214560747147,0.9647760987281799,0.9572024941444397,0.059014372527599335,0.023322956636548042,0.08233730494976044,0.9643877744674683,0.9593799710273743
0.05489232391119003,0.02331632934510708,0.07820868492126465,0.9652531743049622,0.9577373266220093,0.05903775990009308,0.023593656718730927,0.0826314315199852,0.9638123512268066,0.9578654170036316
0.056108031421899796,0.02378879114985466,0.07989682257175446,0.9644853472709656,0.9566527009010315,0.05771828442811966,0.02357308752834797,0.08129139244556427,0.9643740653991699,0.9571167826652527
0.056657034903764725,0.023888710886240005,0.08054576814174652,0.9643195867538452,0.9563514590263367,0.05786832049489021,0.023504165932536125,0.08137246966362,0.9645064473152161,0.9577729105949402
0.05676111578941345,0.02403668500483036,0.08079782128334045,0.9640576839447021,0.9563233256340027,0.05762173980474472,0.023729510605335236,0.08135124295949936,0.9640276432037354,0.956444263458252
0.054618194699287415,0.0233447328209877,0.0779629498720169,0.965363085269928,0.9575572609901428,0.058576300740242004,0.02359912544488907,0.08217543363571167,0.964038610458374,0.9578675627708435
0.05478350445628166,0.023347213864326477,0.07813072204589844,0.9653576016426086,0.9575161337852478,0.05787544324994087,0.02308289334177971,0.08095835894346237,0.9647309184074402,0.9584548473358154
0.055138591676950455,0.023361248895525932,0.07849985361099243,0.9652031064033508,0.9574993848800659,0.05712905153632164,0.023089395835995674,0.08021843433380127,0.9650440216064453,0.9582973122596741
0.055667392909526825,0.02344600111246109,0.0791134238243103,0.9648298621177673,0.957226037979126,0.05754312872886658,0.023219073191285133,0.08076223731040955,0.9645965695381165,0.9584871530532837
0.05657336488366127,0.02376086823642254,0.08033426851034164,0.9643908739089966,0.9569412469863892,0.0585491769015789,0.023629194125533104,0.08217839896678925,0.9639791250228882,0.9573174715042114
0.05471159145236015,0.023313360288739204,0.07802499085664749,0.9654151797294617,0.9573338031768799,0.05716519057750702,0.0228941161185503,0.08005932718515396,0.9652578234672546,0.9589967727661133
0.0550033263862133,0.02340584807097912,0.07840920239686966,0.9652097225189209,0.9574353694915771,0.058096617460250854,0.023651815950870514,0.08174843341112137,0.9641157388687134,0.9565418362617493
0.05540062487125397,0.023411769419908524,0.07881242036819458,0.9650483131408691,0.9573787450790405,0.05761021375656128,0.02329764887690544,0.0809078961610794,0.9647135734558105,0.9588140249252319
0.05584059655666351,0.023614464327692986,0.07945505529642105,0.9646414518356323,0.9569156765937805,0.0575004518032074,0.022683680057525635,0.080184206366539,0.965170681476593,0.9586706757545471
0.055728428065776825,0.023435303941369057,0.07916373014450073,0.9649847745895386,0.9574024677276611,0.057517558336257935,0.023246312513947487,0.08076387643814087,0.9647156000137329,0.9576666355133057
0.05564051494002342,0.023632798343896866,0.07927335798740387,0.9647877812385559,0.9569804072380066,0.05712767690420151,0.02349807135760784,0.0806257352232933,0.964676022529602,0.9572828412055969
0.05554794520139694,0.023482544347643852,0.07903046160936356,0.9651029109954834,0.9575149416923523,0.05768429860472679,0.023296896368265152,0.08098123222589493,0.9645972847938538,0.9579412937164307
0.055133502930402756,0.02337442897260189,0.07850798964500427,0.9651113152503967,0.9574486613273621,0.05916159972548485,0.023106839507818222,0.08226841688156128,0.9643377661705017,0.957870602607727
0.056319206953048706,0.023612426593899727,0.07993163168430328,0.9646315574645996,0.956985354423523,0.05754091963171959,0.023134799674153328,0.08067578077316284,0.9650210738182068,0.9589666128158569
0.05436033010482788,0.023117268458008766,0.07747764140367508,0.9656442403793335,0.9578585624694824,0.05704193934798241,0.0229673869907856,0.0800093561410904,0.9649680256843567,0.9586511254310608
